Timestamp,How many years of experience do you have developing ROS-based systems?,How many ROS packages have you contributed to in your career?,What is your primary motivation for working with ROS?,Motivation_coded,"In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G1 - Expose a single ROS node with interfaces for third-party users for the most common use cases]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G2 - Design ROS nodes to be as hardware-independent as possible]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G3 - Decouple ROS nodes from variations in the execution environment]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G4 - Identify variation points of the system in advance, and design the system so that it can be extended by third-party users without modifying its core nodes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G5 - Take into account that the data exchanged between nodes of the system may not be fully compatible (semantically), incorrect, out-of-order, or redundant]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G6 - By design, limit unnecessary computationally-heavy operations by carefully analyzing the execution scenarios of the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G7 - Use a dedicated node to store and represent globally-relevant data (e.g., the physical environment where the system operates) and use it as the single source of truth for all the other nodes in the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G8 - If context-specific configuration is needed at run-time (e.g., the available hardware capabilities), then persist this configuration in a dedicated node to avoid having to recalculate it at run-time]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G9 - Decouple nodes with responsibilities that naturally work at different rates and use different rates for different purposes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G10 - For real-time requirements, collect timestamps from as many sources as possible (i.e., do not rely on ROS-based timestamps only)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G11 - Publish empty messages when triggering atomic actions]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G12 - Nodes that potentially produce/consume large amounts of messages should be configurable in terms of their publish/subscribe rates]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G13 - Selectively limit the data exchanged between nodes to provide only the information that is strictly necessary for completing tasks]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G14 - Use different communication channels depending on the criticality and real-time needs of the nodes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G15 - Provide at least one globally-reachable node capable of receiving run-stop messages and stopping/resetting the whole system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G16 - Nodes interacting with simulation or physical platforms should implement identical ROS messaging interfaces]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G17 - Use standard ROS message formats as much as possible, possibly supporting also their legacy versions]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G18 - Each ROS package should be responsible for one and only one specific feature of the system or robot capability and provide a well-defined interface for it]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G19 - If the system is remotely distributed, constantly observe the status of the communication channels, hosts, and machines on the network]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G20 - The spinning rate for nodes should be configurable so that they can operate according to available computational resources]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G21 - The interface of nodes responsible for state estimation should (i) support an arbitrary number and different types of sensors and (ii) be able to combine the information provided by the sensors]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G22 - State estimation nodes should be resilient with respect to the amount and frequency of the data received by the sensors]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G23 - Include data- and node-health information in messages containing critical data (e.g., strength of GPS signal)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G24 - Use services when starting up robots, instead of publishing to topics]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G25 - Provide dedicated nodes for doing introspection and querying the lower levels of the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G26 - Systems interacting with other non-ROS systems should provide two types of interfaces: a ROS-independent interface for the external systems and a ROS-based interface for ROS tools such as Rviz, Qt, etc.]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G27 - Avoid persisting raw data (e.g., a full resolution video) if only part of it will be used]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G28 - If different types of data are always sent/received together and must be synchronized, then package them into a single message]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G29 - Each single node should also be runnable in isolation]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G30 - The behavior of each node should follow a well-defined lifecyle, which should be queryable and updatable at run-time]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G31 - If a node is stateful and its behavior strongly depends on the time and order of arrival of messages, specify the protocol of the messages expected by the node]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G32 - ROS nodes must be stateless and their behaviour should not depend on previous operations or received messages]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G33 - Transform data only when it is used]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G34 - Assign meaningful names to components (e.g., nodes, topics, messages, services) and group them by adopting standard prefixes/suffixes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G35 - When possible, core algorithms, libraries, and other generic software components should be ROS-agnostic]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G36 - Pay special attention to race conditions when persisting data received from other ROS nodes within the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G37 - Use a dedicated node for persisting and querying long-term data and short-term data (e.g., in the order of seconds)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G38 - ROS nodes should be agnostic of the underlying communication mechanisms (e.g., network protocols, deployment topology, etc.)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G39 - Group nodes and interfaces into cohesive sets, each of them with its own responsibilities and well-defined dependencies]","From your experience, are there any guidelines in addition to those in the previous question that ROS-based developers should know?",FRAGMENTS_CODES,Additional_guidelines_coded,Description of added guidelines,What are the top-3 quality requirements you considered when working on your last ROS-based system?,Quality_attributes_coded,Do you have any final comments or suggestions?,Relevant_suggestions,Your e-mail address,Documented SA?,Why no documentation?,No_documentation_codes,Reflections on No Documentation
16/09/2019 16:06:32,2,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,"If there are any nodes that are computationally expensive, ensure that it only executes if it has subscribers",[expensive nodes only with subscribers],G44,"G44: If a node is computationally expensive, then ensure that it only executes when some other nodes are subscribing to a topic it publishes to (unless topic latching is enabled).","Usability, reliability, maintainability","Usability,Reliability,Maintainability",No,NA,ANONYMIZED,Yes,,,
16/09/2019 16:12:54,1,Between 2 and 5,I develop ROS-based systems for a company,C,Don't know,Useful,Useful,Absolutely useful,Useful,Absolutely useful,Don't know,NOT useful,Useful,Absolutely useful,Don't know,Absolutely useful,Useful,Don't know,Useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Don't know,Don't know,Useful,Useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Useful,Useful,Consider the amount of inter-process communication if developing in ROS 1 without using nodelets.,"[no nodelets, consider IPC]",G45,G45: Use nodelets when the overhead due to inter-process communication is too high both in terms of frequency of messages and payload.  ,"3 Requirements: The ease I can port the nodes to ROS 2, the likelihood the device will always be connected to the system, how easy and modifiable is my code for a ROS developer who doesn't have a software background?","Portability,Maintainability,Reliability",I'm not sure I completely understood all of the 39 considerations or if they were specific to ROS 1 or ROS 2 so I assumed they were talking about ROS1 and answered accordingly.,NA,ANONYMIZED,Yes,,,
16/09/2019 16:25:09,4,More than 10,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Don't know,Don't know,Absolutely NOT useful,Useful,Absolutely NOT useful,Don't know,Useful,Don't know,Absolutely NOT useful,Useful,NOT useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Don't know,Don't know,Useful,Don't know,Don't know,Useful,Useful,NOT useful,Useful,Useful,Don't know,Useful,Useful,Absolutely useful,Useful,Don't know,Don't know,Useful,Don't know,,,,,"usability, reliability, maintainability","Usability,Reliability,Maintainability",,,ANONYMIZED,Yes,,,
16/09/2019 16:30:41,4,More than 10,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,Useful,NOT useful,Useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Don't know,Absolutely useful,NOT useful,NOT useful,Don't know,Absolutely NOT useful,Useful,Useful,Useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,NOT useful,Useful,NOT useful,Useful,,,,,"network, usability, compatibility","Usability,Compatibility",,,ANONYMIZED,Yes,,,
16/09/2019 17:10:52,2,Between 6 and 10,I develop ROS-based systems for academic purposes,A,Don't know,Absolutely useful,Useful,Useful,Useful,Absolutely useful,NOT useful,Don't know,NOT useful,Absolutely NOT useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Don't know,Absolutely useful,NOT useful,Don't know,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Don't know,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,,,,,"reliability, performance, portability","Reliability,Performance,Portability",Provide an upstream package if possible,NA,ANONYMIZED,Yes,,,
16/09/2019 17:59:52,10,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely NOT useful,Useful,Don't know,NOT useful,NOT useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,NOT useful,Useful,NOT useful,Absolutely useful,Useful,Useful,Useful,Useful,NOT useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Don't know,Absolutely useful,Useful,"- If possible, unsubscribe to a input topic if the node doesn't need it for some time (to avoid serialization of the messages with the other node). 
- Similarly, don't subscribe to an input topic if no one is subscribed to an output topic of the node (for nodes that are stateless). 
- Don't generate data for an output topic if no one is subscribed on it (e.g., an image processing node should not do any processing if no one is listening), at least if topic latching is disabled. Use generic topic names. 
- To make multi-robot integration easier,  TF frame names should be parameters, topic names should be local (avoid using leading / in hard-coded topic name) so that when we put a node/launch file under a different namespace, TF and topics won't collide between the robots.","[tf frame names as parameters, local topic names][un/subscribe only when there are (no) publishing nodes][publish only when there are subscribers]""[pub/sub only when there are subscribers/publishers]","G46,G44,G34",G46: Manage topics to avoid unnecessary publishing and subscribing,"usability, compatibility, maintainability","Usability,Compatibility,Maintainability",,,ANONYMIZED,Yes,,,
16/09/2019 18:24:43,9,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,Useful,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Absolutely useful,Don't know,Useful,Don't know,Don't know,Don't know,Absolutely useful,Useful,Don't know,Absolutely useful,Useful,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Absolutely useful,Don't know,Don't know,Don't know,Don't know,Don't know,Useful,Don't know,Don't know,Don't know,Don't know,,,,,"performance, usability, reliability","Performance,Usability,Reliability",,,ANONYMIZED,Yes,,,
16/09/2019 19:40:50,3,More than 10,I work on the ROS/ROS2 core for Open Robotics,C,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,Don't know,Absolutely useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,,,,,"Reliability, performance, security","Performance,Security,Reliability",,,ANONYMIZED,Yes,,,
16/09/2019 21:02:44,3,Between 6 and 10,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,NOT useful,Useful,Useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,Useful,Useful,Useful,NOT useful,NOT useful,NOT useful,Absolutely useful,Useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,,,,,"Compatibility, maintainabilty, portability ","Compatibility,Maintainability,Portability",Most of the questions were pretty straight forward and any person who ever programmed would not deny them. Not sure what information you are trying to gain from them.,NA,ANONYMIZED,Yes,,,
16/09/2019 23:09:05,5,More than 10,I develop ROS-based systems for a company,C,Useful,Absolutely useful,NOT useful,Absolutely useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Useful,Absolutely NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,Some of the questions in the survey are difficult to answer depending on if you're talking about ROS1 or ROS2. ROS2 is much more system-independent than ROS1 so having some hardware/OS-coupling in ROS1 is more acceptable than in ROS2.,[NA],NA,,"Modularity, maintainability, and safety.","Maintainability,Safety",Please specify ROS1 vs ROS2 in the future as the systems have very different properties.,NA,ANONYMIZED,Yes,,,
16/09/2019 23:31:35,6,More than 10,I develop ROS-based systems for a company,C,NOT useful,Useful,NOT useful,Absolutely useful,Useful,NOT useful,Useful,NOT useful,Useful,Absolutely useful,NOT useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Useful,NOT useful,NOT useful,NOT useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely NOT useful,NOT useful,NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Useful,,,,,"Reusability, performance, usability","Maintainability,Performance,Usability",,,ANONYMIZED,Yes,,,
17/09/2019 01:35:21,5,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Useful,Useful,NOT useful,NOT useful,Absolutely NOT useful,Don't know,Don't know,Useful,Absolutely NOT useful,Don't know,Don't know,Don't know,Absolutely useful,Don't know,Absolutely useful,Absolutely NOT useful,Absolutely useful,Useful,Absolutely NOT useful,Don't know,NOT useful,NOT useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Useful,Useful,,,,,"performance, reliability, simplicity of implementation","Performance,Reliability,Usability",,,ANONYMIZED,Yes,,,
17/09/2019 03:00:02,2,Between 2 and 5,I develop ROS-based systems for a company,C,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Should provide compression Encoder/Decoder algorithms in DDS for different scenarios and be transparent to nodes.,[NA],NA,,"performance, reliability, usability","Performance,Reliability,Usability","DDS for data compression,  core algorithm for sensor data fusion",??,ANONYMIZED,Yes,,,
17/09/2019 04:58:14,2,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,Absolutely NOT useful,NOT useful,Useful,Useful,Absolutely useful,NOT useful,Useful,Useful,,,,,"Compatibility, usability, maintainability","Compatibility,Maintainability,Usability",Thanks!,NA,ANONYMIZED,Yes,,,
17/09/2019 05:39:10,2,Between 6 and 10,I develop ROS-based systems for a company,C,Useful,Absolutely useful,Useful,Useful,Don't know,Don't know,Don't know,Useful,Useful,NOT useful,NOT useful,Useful,Useful,Don't know,NOT useful,Useful,Useful,Useful,Useful,Don't know,Don't know,Don't know,Useful,Useful,NOT useful,Useful,Useful,Useful,Absolutely NOT useful,Useful,Useful,Useful,Useful,Useful,Useful,Don't know,Don't know,Useful,Useful,,,,,"security, reliability, real-time","Security,Reliability,Performance",,,ANONYMIZED,Yes,,,
17/09/2019 05:42:13,5,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Useful,Useful,NOT useful,Absolutely useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Don't know,Don't know,NOT useful,Useful,Useful,Useful,Useful,Absolutely useful,Useful,NOT useful,Don't know,Useful,Absolutely useful,Useful,Absolutely useful,NOT useful,NOT useful,NOT useful,Absolutely useful,,,,,"usability, modularity, maintainability","Usability,Maintainability",,,ANONYMIZED,Yes,,,
17/09/2019 06:10:25,1,1,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Don't know,Don't know,Useful,Useful,Don't know,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Don't know,Don't know,NOT useful,Useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Useful,Absolutely useful,,,,,"Usability, reliability, maintainability","Usability,Maintainability,Reliability",,,ANONYMIZED,Yes,,,
17/09/2019 07:41:47,3,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Useful,Useful,NOT useful,Useful,NOT useful,Useful,NOT useful,Don't know,NOT useful,Useful,NOT useful,NOT useful,Useful,NOT useful,Absolutely useful,Useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,Useful,NOT useful,NOT useful,Absolutely NOT useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Useful,"I don't know of any, but I remember we could have used one for the initial separation into nodes that is a bit more concrete (and basic = for beginners) than what is written here. It seemed unnecessary for us to come up with so much from scratch when there must have been so much good practice already. ",[NA],NA,,"Usability, reliability, setup time (both in terms of onboarding new users and in terms of applying the system to new tasks)","Usability,Reliability,Usability,Maintainability","Would have liked to know where the guidelines came from and give comments to each. Also felt it was unclear if ""Absolutely NOT useful"" implied disagreeing with the guideline or just meant ""That didn't concern us in our project"".","NA, anyway it is the former.",ANONYMIZED,Yes,,,
17/09/2019 08:27:20,3,More than 10,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Don't know,Absolutely useful,NOT useful,Useful,Don't know,Useful,Absolutely useful,NOT useful,Useful,Useful,Don't know,Useful,Useful,Useful,NOT useful,Absolutely useful,Don't know,NOT useful,Useful,Don't know,Useful,NOT useful,Don't know,Don't know,NOT useful,Useful,Don't know,NOT useful,NOT useful,Absolutely useful,Don't know,Useful,NOT useful,Don't know,Don't know,Absolutely useful,Useful,,,,,"Usability, maintainability, extendability (being easy to add up new features).","Usability,Maintainability",,,ANONYMIZED,Yes,,,
17/09/2019 08:56:27,3,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Useful,Don't know,Absolutely useful,Don't know,Absolutely useful,NOT useful,NOT useful,Useful,Don't know,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Absolutely useful,Useful,Useful,Useful,Don't know,Don't know,NOT useful,Absolutely useful,Absolutely useful,Useful,Don't know,Don't know,Useful,Absolutely useful,"Publish messages (and perform the computation necessary to generate them) only when there is at least one subscriber on its topic (eg: https://github.com/stereolabs/zed-ros-wrapper/blob/master/zed_wrapper/src/nodelet/src/zed_wrapper_nodelet.cpp#L2125)

Add rosdeps and environment setup files for each node so that they can be easily set up on other machines.

Use nodelets instead of nodes for passing messages with large payloads.",[publish only when there are subscribers][easy to set up deployment][nodelets for large msgs],"G46,G3,G45",G46: Manage topics to avoid unnecessary publishing and subscribing,"Performance
Energy Efficiency
Maintainability (Readable & Reusable Source Code)","Performance,Energy,Maintainability",You should have included some examples along with the guidelines because it is not clear what some of them mean unless you have already been following them.,NA,ANONYMIZED,Yes,,,
17/09/2019 10:02:25,2,Between 2 and 5,I develop ROS-based systems for a company,C,Useful,Useful,Useful,NOT useful,NOT useful,Useful,Useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,NOT useful,Useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,NOT useful,,,,,"usability, performance, compatibility","Usability,Performance,Compatibility",,,ANONYMIZED,Yes,,,
17/09/2019 11:12:39,8,More than 10,I develop ROS-based systems for academic purposes,A,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,NOT useful,NOT useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,"Code style guidelines, ROS package folder structure",[NA],NA,,"performance, reliability, maintainability","Performance,Reliability,Maintainability",,,ANONYMIZED,Yes,,,
17/09/2019 11:16:56,6,More than 10,I develop ROS-based systems for a company,C,Useful,Absolutely useful,Don't know,Don't know,Don't know,Don't know,Absolutely useful,Don't know,Useful,Absolutely NOT useful,Absolutely NOT useful,Useful,NOT useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Useful,NOT useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Absolutely useful,Don't know,Absolutely NOT useful,Absolutely useful,Don't know,Don't know,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Useful,Useful,"- If different types of data are always sent/received together, just use a synchronized subscriber based on timestamps.
- ROS != realtime, realtime control should run on a dedicated board or special care should be taken.
- Contribute forks back to the community please.
- Use common ROS interfaces so it is easy to use standard ROS packages if needed. But standard ROS packages are not enough for every use-case.
",[sync sub for data sent together][ros not for rt][common ros interfaces],"G28,G14,G17",,"reliability, maintainability, documentation","Performance,Usability,Maintainability",ROS based systems are not that different from normal software projects. The only difference is that ROS mandates an IPC  framework. Using a standard ROS package is the same as using any other 3rdparty component. Try to depend only on quality components.,Maybe useful for discussion?,ANONYMIZED,Yes,,,
17/09/2019 13:11:22,2,1,I develop ROS-based systems as a hobby,H,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,more or less everything covered in topics above.,[NA],NA,,"performance, compatibility, maintainability","Performance,Compatibility,Maintainability",no,NA,ANONYMIZED,Yes,,,
17/09/2019 13:21:14,6,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Useful,Useful,NOT useful,Absolutely NOT useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,,,,,"usability, portability and compatibility","Usability,Portability,Compatibility",,,ANONYMIZED,Yes,,,
17/09/2019 14:34:38,7,Between 2 and 5,I develop ROS-based systems for a company,C,Don't know,Absolutely useful,Useful,Don't know,Useful,Don't know,NOT useful,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Useful,Absolutely useful,Useful,NOT useful,NOT useful,Don't know,Don't know,Useful,Useful,Don't know,Useful,Don't know,Don't know,Useful,Don't know,Don't know,Don't know,Don't know,Useful,NOT useful,Don't know,Don't know,Useful,Don't know,,,,,"documentation of interfaces, reusability, reliability","Usability,Maintainability,Reliability",,,ANONYMIZED,Yes,,,
17/09/2019 16:45:47,3.5,Between 2 and 5,I develop ROS-based systems for a company,C,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,"Logging usage should be standardized across the project and follow guidelines such as: Periodic (throttled) messages about what data/messages a node is waiting for, messages about initialization completion, etc.",[logging standard][follow conventions],G49,Logging usage should be standardized across the project and follow well-defined guidelines.,"safety, reliability, maintainability","Safety,Reliability,Maintainability",,,ANONYMIZED,Yes,,,
